gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Arterial EC	BEST4 enterocyte prog	Enteric neurons	Erythroblasts	FOXL1 FLC	Goblet prog	ICC	LGR5 stem	Lymphatic EC	NTS+ cells	Neural crest cells	SMC	UPK3B Serosa	Venous EC	WNT4 FLC	cycling cells 1	cycling cells 2	early enterocyte 1	early enterocyte 2	enterocyte	enteroendocrine	immune cells	mesoderm 1	mesoderm 2	myofibroblast	pericyte	uniform progenitor
CD80	P33681	False	CD80_HUMAN		CPI-SS08F13AD5C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.001
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0D795AC00	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0B02DE712	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
HLA-DPB1	HLADPB1	False	HLADPB1		CPI-SS076BC3BA6	0.164	0.093	0.105	0.021	0.517	0.162	1.249	0.032	0.292	0.053	0.149	0.158	0.0	0.07	0.302	0.16	0.264	0.05	0.043	0.054	0.114	14.171	0.352	0.435	0.339	0.188	0.173
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS09375CA29	0.154	0.093	0.314	0.0	0.144	0.077	0.257	0.147	0.0	0.051	0.174	0.151	0.0	0.11	0.436	0.059	0.073	0.059	0.024	0.033	0.158	0.0	0.136	0.135	0.272	0.066	0.061
EGF	P01133	False	EGF_HUMAN		CPI-SS00A953C3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS0BF9FA3F2	0.0	0.905	0.326	0.015	0.04	0.646	0.12	0.944	0.0	1.077	1.926	0.014	0.0	0.06	0.048	0.734	0.582	0.659	0.731	0.999	0.591	0.028	0.02	0.006	0.113	0.151	1.015
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0F4D30D5A	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0E25CE362	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0055264F3	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
EGFR	P00533	False	EGFR_HUMAN		CPI-SS00EDDD458	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
CD74	P04233	False	HG2A_HUMAN		CPI-SS0ABC5C1B8	0.0	0.582	0.037	0.021	0.032	0.757	0.186	0.309	0.292	0.296	0.033	0.168	0.0	0.197	0.163	0.383	0.395	0.328	0.232	0.202	0.478	60.82	0.469	0.072	0.295	0.0	0.529
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0481D83A4	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0D4C221B8	5.012	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.021	0.009	0.316	1.694	0.0	0.004	0.006	0.008	0.0	0.0	0.0	0.245	0.0	0.003	0.0	0.0	0.004
EGFR	P00533	False	EGFR_HUMAN		CPI-SS08CA619FE	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0DA033F03	1.157	0.551	0.284	0.055	0.843	0.412	0.656	0.361	0.628	0.295	0.363	0.528	0.316	1.567	1.205	0.264	0.234	0.281	0.368	0.587	0.147	1.22	0.72	0.693	0.63	1.503	0.279
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS054D158CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0C4E86714	0.861	0.0	0.005	0.109	0.03	0.005	0.07	0.0	0.168	0.001	0.0	0.001	0.0	0.441	0.0	0.006	0.013	0.0	0.011	0.0	0.005	0.906	0.0	0.022	0.0	0.105	0.009
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0A19E9C34	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS06BC4D123	0.0	0.905	0.326	0.015	0.04	0.646	0.12	0.944	0.0	1.077	1.926	0.014	0.0	0.06	0.048	0.734	0.582	0.659	0.731	0.999	0.591	0.028	0.02	0.006	0.113	0.151	1.015
EGFR	P00533	False	EGFR_HUMAN		CPI-SS088A0A760	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
CD74	P04233	False	HG2A_HUMAN		CPI-SS0302E8E8F	0.0	0.582	0.037	0.021	0.032	0.757	0.186	0.309	0.292	0.296	0.033	0.168	0.0	0.197	0.163	0.383	0.395	0.328	0.232	0.202	0.478	60.82	0.469	0.072	0.295	0.0	0.529
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0E6E8A727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0C10824C7	0.0	0.077	0.007	0.0	0.23	0.17	0.13	0.177	0.0	0.13	0.005	0.155	0.0	0.016	0.113	0.134	0.143	0.118	0.113	0.0	0.084	0.0	0.122	0.076	0.128	0.243	0.159
CD44	P16070	False	CD44_HUMAN		CPI-SS0632A027A	0.0	0.0	0.008	0.068	0.526	0.006	0.544	0.023	0.0	0.006	0.005	0.816	0.0	0.074	0.013	0.005	0.006	0.011	0.006	0.0	0.042	0.283	0.168	0.34	0.168	0.076	0.003
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS03098AC28	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.411	0.0	0.0	0.0	0.0	0.001	0.003	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.002
HLA-DPB1	HLADPB1	False	HLADPB1		CPI-SS05D23BCE8	0.164	0.093	0.105	0.021	0.517	0.162	1.249	0.032	0.292	0.053	0.149	0.158	0.0	0.07	0.302	0.16	0.264	0.05	0.043	0.054	0.114	14.171	0.352	0.435	0.339	0.188	0.173
TFRC	P02786	False	TFR1_HUMAN		CPI-SS03133B4F2	0.159	0.29	0.086	1.044	0.013	0.174	0.12	0.208	0.0	0.233	0.091	0.077	0.0	0.082	0.055	0.206	0.163	0.128	0.116	0.369	0.101	0.426	0.069	0.056	0.124	0.033	0.18
CD40	P25942	False	TNR5_HUMAN		CPI-SS0F00D756A	0.576	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.505	0.0	0.005	0.0	0.0	0.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0
TNFRSF13C	Q96RJ3	False	TR13C_HUMAN		CPI-SS09648FAA9	0.0	0.0	0.002	0.0	0.11	0.004	0.095	0.017	0.0	0.002	0.016	0.03	0.0	0.0	0.019	0.013	0.016	0.018	0.008	0.0	0.009	0.526	0.019	0.019	0.023	0.0	0.007
CD74	P04233	False	HG2A_HUMAN		CPI-SS09808DEAE	0.0	0.582	0.037	0.021	0.032	0.757	0.186	0.309	0.292	0.296	0.033	0.168	0.0	0.197	0.163	0.383	0.395	0.328	0.232	0.202	0.478	60.82	0.469	0.072	0.295	0.0	0.529
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS09C4FCB90	5.012	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.021	0.009	0.316	1.694	0.0	0.004	0.006	0.008	0.0	0.0	0.0	0.245	0.0	0.003	0.0	0.0	0.004
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	5.012	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.021	0.009	0.316	1.694	0.0	0.004	0.006	0.008	0.0	0.0	0.0	0.245	0.0	0.003	0.0	0.0	0.004
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS004A073E1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0ADA587B4	0.0	0.0	1.23	0.0	0.256	0.0	0.151	0.0	0.0	0.004	1.129	0.036	0.0	0.0	0.437	0.005	0.006	0.0	0.0	0.0	0.015	0.0	0.064	0.153	0.049	0.0	0.005
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0B1AB068C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0391D4602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS00A6D366F	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.005	0.045	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS05D1A6BEF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.007	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS074CF011C	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.411	0.0	0.0	0.0	0.0	0.001	0.003	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.002
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0DE0A486F	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0E00478B4	0.843	0.0	0.311	0.0	0.127	0.007	1.549	0.038	5.071	0.001	0.311	1.948	0.0	1.593	1.941	0.121	0.103	0.013	0.006	0.0	0.033	0.346	1.26	0.097	2.898	0.449	0.161
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0855C0353	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0D22A09AD	0.843	0.0	0.311	0.0	0.127	0.007	1.549	0.038	5.071	0.001	0.311	1.948	0.0	1.593	1.941	0.121	0.103	0.013	0.006	0.0	0.033	0.346	1.26	0.097	2.898	0.449	0.161
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0E61DB5DF	3.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.013	0.0	1.366	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
NRP1	O14786	False	NRP1_HUMAN		CPI-SS033E6DE7E	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0947A8549	3.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.013	0.0	1.366	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS098425155	0.0	0.0	0.004	0.0	0.0	0.008	0.0	0.003	0.292	0.002	0.005	0.073	0.0	0.0	0.013	0.007	0.002	0.0	0.023	0.0	0.004	0.151	0.027	0.018	0.004	0.042	0.001
NRP1	O14786	False	NRP1_HUMAN		CPI-SS08083B141	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0F15C1AB3	0.843	0.0	0.311	0.0	0.127	0.007	1.549	0.038	5.071	0.001	0.311	1.948	0.0	1.593	1.941	0.121	0.103	0.013	0.006	0.0	0.033	0.346	1.26	0.097	2.898	0.449	0.161
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0241A1F57	0.843	0.0	0.311	0.0	0.127	0.007	1.549	0.038	5.071	0.001	0.311	1.948	0.0	1.593	1.941	0.121	0.103	0.013	0.006	0.0	0.033	0.346	1.26	0.097	2.898	0.449	0.161
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0A42A3690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.854	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS03FA58286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS0A76A8E97	0.363	0.034	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.002
INS	P01308	False	INS_HUMAN		CPI-SS0323A2952	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.001	0.01	0.002	0.0	0.168	0.0	0.0	0.0	0.0	0.0	0.001
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0EAB03260	0.0	0.0	0.0	0.036	0.023	0.012	0.0	0.022	0.0	0.001	0.005	0.008	0.0	0.048	0.223	0.024	0.01	0.006	0.023	0.0	0.0	0.963	0.012	0.005	0.028	0.0	0.025
HLA-G	P17693	False	HLAG_HUMAN		CPI-SS0DBA81CCF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS00150FB64	0.363	0.034	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.039	0.0	0.0	0.0	0.0	0.002
INS	P01308	False	INS_HUMAN		CPI-SS0EF2E7F3B	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.001	0.01	0.002	0.0	0.168	0.0	0.0	0.0	0.0	0.0	0.001
HLA-G	P17693	False	HLAG_HUMAN		CPI-SS05CE87F88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
GAST	P01350	False	GAST_HUMAN		CPI-SS0830AF8E6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.001
CCK	P06307	False	CCKN_HUMAN		CPI-SS00AD71822	0.0	0.0	0.001	0.014	0.0	0.024	0.0	0.022	0.0	0.004	0.004	0.002	0.0	0.0	0.007	0.018	0.027	0.055	0.051	0.0	15.813	0.025	0.009	0.004	0.006	0.032	0.02
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0D1D95883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.633	0.0	0.0	0.0	0.0	0.001
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0C090A257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.041	0.0	0.001	0.0	0.0	0.0	0.0	6.029	0.0	0.0	0.0	0.167	0.002
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0B01D306C	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.225	0.0	0.0	0.008	0.0	0.001
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0795802F6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.633	0.0	0.0	0.0	0.0	0.001
CSF1	P09603	False	CSF1_HUMAN		CPI-SS03105D292	0.154	0.0	0.008	0.0	0.137	0.0	0.149	0.0	0.0	0.005	0.013	0.014	0.0	0.077	0.209	0.001	0.002	0.001	0.0	0.0	0.0	0.051	0.069	0.048	0.102	0.0	0.003
CCL4	P13236	False	CCL4_HUMAN		CPI-SS05BA6D9C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.633	0.0	0.0	0.0	0.0	0.001
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0A3569604	2.613	1.846	0.152	0.0	3.835	0.089	8.696	0.507	4.804	1.663	0.062	0.895	4.327	1.5	8.268	0.121	0.188	0.234	1.095	1.079	0.087	0.018	4.049	1.833	4.639	10.834	0.119
INS	P01308	False	INS_HUMAN		CPI-SS06908C6CC	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.001	0.01	0.002	0.0	0.168	0.0	0.0	0.0	0.0	0.0	0.001
CCL3	P10147	False	CCL3_HUMAN		CPI-SS076D8415B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.041	0.0	0.001	0.0	0.0	0.0	0.0	6.029	0.0	0.0	0.0	0.167	0.002
GCG	P01275	False	GLUC_HUMAN		CPI-SS01A29DD97	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.001	0.022	4.849	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.014	0.003	0.0	0.0	0.001
IAPP	P10997	False	IAPP_HUMAN		CPI-SS0FC2B68F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0579FA162	2.613	1.846	0.152	0.0	3.835	0.089	8.696	0.507	4.804	1.663	0.062	0.895	4.327	1.5	8.268	0.121	0.188	0.234	1.095	1.079	0.087	0.018	4.049	1.833	4.639	10.834	0.119
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E41702C1	0.0	0.0	0.0	0.0	0.091	0.017	0.0	0.0	0.168	0.014	0.002	0.233	0.0	0.0	0.448	0.002	0.001	0.0	0.0	0.0	0.0	0.49	0.025	0.019	0.057	0.035	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS042A6F835	2.613	1.846	0.152	0.0	3.835	0.089	8.696	0.507	4.804	1.663	0.062	0.895	4.327	1.5	8.268	0.121	0.188	0.234	1.095	1.079	0.087	0.018	4.049	1.833	4.639	10.834	0.119
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0BA601DC4	0.0	0.0	0.037	0.0	0.164	0.0	0.107	0.0	0.0	0.0	0.044	0.015	0.0	0.0	0.184	0.0	0.0	0.0	0.005	0.0	0.005	0.011	0.026	0.168	0.0	1.179	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS093E05DD4	0.0	0.0	0.012	0.007	0.218	0.018	0.335	0.019	0.0	0.003	0.013	0.947	0.0	0.0	0.073	0.129	0.09	0.039	0.009	0.0	0.005	0.035	0.338	0.186	0.583	0.151	0.102
NTF4	P34130	False	NTF4_HUMAN		CPI-SS088C1035B	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.559	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.049	0.069	0.264	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS09A36B221	0.0	0.0	0.037	0.0	0.164	0.0	0.107	0.0	0.0	0.0	0.044	0.015	0.0	0.0	0.184	0.0	0.0	0.0	0.005	0.0	0.005	0.011	0.026	0.168	0.0	1.179	0.0
GRN	P28799	False	GRN_HUMAN		CPI-SS07CCAD9BF	2.976	1.617	0.463	0.165	0.828	0.888	0.615	0.763	3.275	0.763	0.491	0.621	1.121	1.817	1.191	0.744	0.582	0.6	0.904	1.907	0.488	4.302	0.966	1.0	0.789	0.744	0.887
COPA	P53621	False	COPA_HUMAN		CPI-SS04F3A1E5C	0.263	0.565	0.379	0.083	0.861	0.525	0.612	0.36	1.212	0.317	0.243	0.318	0.806	0.257	0.651	0.439	0.318	0.329	0.434	0.455	0.589	0.354	0.309	0.416	0.421	0.344	0.396
BDNF	P23560	False	BDNF_HUMAN		CPI-SS03F0B666C	0.0	0.0	0.037	0.0	0.164	0.0	0.107	0.0	0.0	0.0	0.044	0.015	0.0	0.0	0.184	0.0	0.0	0.0	0.005	0.0	0.005	0.011	0.026	0.168	0.0	1.179	0.0
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	1.706	0.136	1.554	0.0	0.078	0.252	0.0	0.21	1.469	0.285	0.837	0.101	1.674	1.83	0.407	0.334	0.307	0.269	0.186	0.0	0.845	0.085	0.433	0.076	0.258	0.0	0.35
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.429	0.0	0.0	0.0	0.0	0.0
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.889	1.034	0.791	0.164	1.384	0.347	0.69	0.458	0.336	0.652	1.382	0.583	0.806	0.273	0.869	0.703	0.587	0.551	0.852	0.575	0.494	0.293	0.727	0.805	0.721	0.576	0.632
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS07A97B3E2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.854	0.0	0.0	0.0	0.0	0.0
GAL	P22466	False	GALA_HUMAN		CPI-SS0471FCFF3	0.0	0.043	2.253	0.215	0.019	0.171	0.0	0.072	0.0	0.044	0.101	0.008	0.0	0.057	0.031	0.15	0.249	0.091	0.032	0.0	0.397	0.0	0.009	0.01	0.032	0.0	0.093
TNF	P01375	False	TNFA_HUMAN		CPI-SS0F8EFEECF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BD9F32BA	0.641	0.129	0.002	0.0	0.0	0.005	0.0	0.0	0.505	0.008	0.005	0.001	0.0	0.406	0.013	0.003	0.002	0.0	0.014	0.0	0.005	0.767	0.0	0.001	0.029	0.0	0.001
TNF	P01375	False	TNFA_HUMAN		CPI-SS02EBC1BB0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	0.345	0.0	0.237	0.011	2.355	2.15	0.0	0.029	0.46	0.017	0.011	0.011	0.0	0.165	0.017	0.022	0.006	0.003	0.005	0.0	0.518	0.0	0.046	0.251	0.011	0.227	0.01
TNF	P01375	False	TNFA_HUMAN		CPI-SS0B81F1BF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0AB21032D	0.599	0.146	0.172	0.017	0.347	0.131	0.458	0.126	0.0	0.166	0.154	0.117	0.806	0.353	0.573	0.141	0.135	0.074	0.131	0.108	0.165	0.197	0.203	0.351	0.246	0.532	0.127
TNF	P01375	False	TNFA_HUMAN		CPI-SS09C917D22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0
